"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2018-09-30","91.0","1.6285","5.6798","Rich Hill",488818,448179,"null","ball",,,,,"12","null","R","R","L","SF","LAD","B","null","null",1,2,2018,"1.3018","1.3657","1.7361","3.5189","null","null","null",2,7,"Bot","null","null",,,605131,,"180930_212059","-2.5345","-132.4840","-2.4280","15.8532","30.0664","-15.8200","3.2038","1.4834","null","null","null","90.9890","2534","6.3950",531829,448179,605131,571970,400284,501896,571771,657077,641355,624577,"54.1029","null","null","null","null","null","null","null",63,"4","4-Seam Fastball",0,14,0,14,14,0,0,14,"Standard","Standard"
"CU","2018-09-30","76.7","1.8500","5.4852","Rich Hill",488818,448179,"null","ball",,,,,"12","null","R","R","L","SF","LAD","B","null","null",0,2,2018,"-1.4535","-0.8641","1.2160","2.8295","null","null","null",2,7,"Bot","null","null",,,605131,,"180930_212040","1.2398","-111.5538","2.9647","-12.1312","21.6708","-40.0731","3.1010","1.4834","null","null","null","75.9310","2930","5.9370",531829,448179,605131,571970,400284,501896,571771,657077,641355,624577,"54.5599","null","null","null","null","null","null","null",63,"3","Curveball",0,14,0,14,14,0,0,14,"Standard","Standard"
"CU","2018-09-30","74.2","1.7405","5.6236","Rich Hill",488818,448179,"null","called_strike",,,,,"7","null","R","R","L","SF","LAD","S","null","null",0,0,2018,"-1.6611","-1.0292","-0.4836","1.8716","null","null","null",2,7,"Bot","null","null",,,605131,,"180930_212001","-1.6659","-107.7799","1.5311","-12.1542","23.3939","-40.5566","3.3064","1.5355","null","null","null","72.8260","2888","5.9190",531829,448179,605131,571970,400284,501896,571771,657077,641355,624577,"54.5785","null","null","null","null","null","null","null",63,"1","Curveball",0,14,0,14,14,0,0,14,"Standard","Standard"
"CU","2018-09-30","74.0","1.7240","5.6244","Rich Hill",446334,448179,"null","called_strike",,,,,"5","null","R","R","L","SF","LAD","S","null","null",0,0,2018,"-1.4975","-1.1045","0.0491","2.6321","null","null","null",0,7,"Bot","null","null",,,605131,,"180930_211749","-0.8224","-107.4949","3.2087","-11.1459","22.2993","-41.4617","3.5113","1.5876","null","null","null","72.9560","2931","6.0450",531829,448179,605131,571970,400284,501896,571771,657077,641355,624577,"54.4522","null","null","null","null","null","null","null",61,"1","Curveball",0,14,0,14,14,0,0,14,"Standard","Standard"
"SL","2018-09-30","81.8","2.9235","5.9349","Derek Holland",641355,502706,"null","ball",,,,,"13","null","R","L","L","SF","LAD","B","null","null",0,2,2018,"0.0010","0.6991","-1.9466","2.3272","null","null","null",2,7,"Top","null","null",,,460026,,"180930_211350","-10.7630","-118.6164","-2.8158","1.9327","21.2030","-25.5006","3.7604","1.8152","null","null","null","80.4360","2342","5.4000",531829,502706,460026,605244,605412,446334,623214,453923,491676,452254,"55.0974","null","null","null","null","null","null","null",60,"4","Slider",0,14,14,0,14,0,14,0,"Infield shift","Standard"
"SI","2018-09-30","92.5","2.9317","6.0167","Derek Holland",641355,502706,"null","called_strike",,,,,"7","null","R","L","L","SF","LAD","S","null","null",0,0,2018,"1.2771","1.0895","-0.3030","2.2927","null","null","null",2,7,"Top","null","null",,,460026,,"180930_211245","-10.8872","-134.1707","-5.9867","17.4661","26.3966","-18.1350","3.7604","1.8411","null","null","null","92.0210","2430","5.9750",531829,502706,460026,605244,605412,446334,623214,453923,491676,452254,"54.5226","null","null","null","null","null","null","null",60,"1","Sinker",0,14,14,0,14,0,14,0,"Infield shift","Standard"
"SI","2018-09-30","91.6","2.8864","5.8330","Derek Holland",501896,502706,"null","ball",,,,,"12","null","R","R","L","SF","LAD","B","null","null",0,1,2018,"1.2093","0.8728","1.8143","3.7848","null","null","null",1,7,"Top","null","null",,,460026,,"180930_211145","-5.1985","-133.3223","-1.1840","15.2230","26.4721","-21.9240","3.2230","1.5030","null","null","null","90.9800","2338","5.7270",531829,502706,460026,605244,605412,446334,623214,453923,491676,452254,"54.7703","null","null","null","null","null","null","null",59,"2","Sinker",0,14,14,0,14,0,14,0,"Standard","Standard"
"KC","2018-09-30","78.1","3.0633","6.1541","Derek Holland",501896,502706,"null","called_strike",,,,,"2","null","R","R","L","SF","LAD","S","null","null",0,0,2018,"-0.1207","-0.1368","-0.1721","2.8077","null","null","null",1,7,"Top","null","null",,,460026,,"180930_211130","-6.5818","-113.3178","-0.0617","0.2092","20.7291","-33.5713","3.2743","1.4508","null","null","null","76.1910","2193","5.0690",531829,502706,460026,605244,605412,446334,623214,453923,491676,452254,"55.4281","null","null","null","null","null","null","null",59,"1","Knuckle Curve",0,14,14,0,14,0,14,0,"Standard","Standard"
"SI","2018-09-30","92.4","3.0272","5.9939","Derek Holland",571970,502706,"null","ball",,,,,"12","null","R","L","L","SF","LAD","B","null","null",2,1,2018,"1.0769","0.8619","1.9426","3.2997","null","null","null",0,7,"Top","null","null",,,460026,,"180930_211036","-5.0684","-134.5759","-2.9551","14.0592","26.7621","-21.3501","3.0946","1.5290","null","null","null","92.4830","2172","6.1010",531829,502706,460026,605244,605412,446334,623214,453923,491676,452254,"54.3965","null","null","null","null","null","null","null",58,"4","Sinker",0,14,14,0,14,0,14,0,"Infield shift","Standard"
"KC","2018-09-30","80.0","3.0588","6.0014","Derek Holland",571970,502706,"null","ball",,,,,"12","null","R","L","L","SF","LAD","B","null","null",1,1,2018,"-0.1922","0.1866","0.0098","4.0513","null","null","null",0,7,"Top","null","null",,,460026,,"180930_211019","-6.2437","-116.1799","1.9975","-0.6062","20.0953","-31.1313","3.0946","1.4769","null","null","null","78.6470","2109","5.2770",531829,502706,460026,605244,605412,446334,623214,453923,491676,452254,"55.2200","null","null","null","null","null","null","null",58,"3","Knuckle Curve",0,14,14,0,14,0,14,0,"Infield shift","Standard"
