"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2018-09-28","95.4","-1.0293","6.1825","Pedro Baez",491676,520980,"null","called_strike",,,,,"9","null","R","R","R","SF","LAD","S","null","null",0,1,2018,"-0.3867","1.3184","0.7764","1.9400","null","543063.00","605244.00",1,7,"Bot","null","null",,,518735,,"180929_044147","5.5841","-138.5790","-8.4131","-6.1809","30.5782","-13.6676","3.4110","1.5650","null","null","null","95.0190","2256","6.1340",531799,520980,518735,641355,572821,457759,592518,621035,571771,624577,"54.3631","null","null","null","null","null","null","null",55,"2","4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Strategic"
"CH","2018-09-28","86.9","-0.9786","6.2527","Pedro Baez",453923,520980,"null","ball",,,,,"13","null","R","L","R","SF","LAD","B","null","null",0,2,2018,"-1.0428","1.1275","-1.5379","1.8184","null","543063.00","605244.00",0,7,"Bot","null","null",,,518735,,"180929_043940","0.8019","-126.5653","-6.8198","-11.4358","24.3027","-18.8649","3.3010","1.5040","null","null","null","87.3940","1776","6.4180",531799,520980,518735,641355,572821,457759,592518,621035,571771,624577,"54.0794","null","null","null","null","null","null","null",54,"3","Changeup",1,3,1,3,3,1,1,3,"Standard","Standard"
"FF","2018-09-28","96.4","-0.8199","6.2149","Pedro Baez",453923,520980,"null","called_strike",,,,,"1","null","R","L","R","SF","LAD","S","null","null",0,0,2018,"-0.5470","1.4056","-0.3293","3.1442","null","543063.00","605244.00",0,7,"Bot","null","null",,,518735,,"180929_043753","2.5385","-140.3185","-5.8086","-7.7706","29.0781","-12.5568","3.3010","1.5040","null","null","null","96.6900","2257","6.2480",531799,520980,518735,641355,572821,457759,592518,621035,571771,624577,"54.2490","null","null","null","null","null","null","null",54,"1","4-Seam Fastball",1,3,1,3,3,1,1,3,"Strategic","Strategic"
"FT","2018-09-28","94.9","-0.8445","6.2312","Pedro Baez",605244,520980,"null","ball",,,,,"11","null","R","R","R","SF","LAD","B","null","null",0,2,2018,"-0.8941","1.5894","-1.4181","4.0882","null","null","543063.00",0,7,"Bot","null","null",,,518735,,"180929_043527","0.4729","-138.0410","-3.4059","-11.3618","32.5003","-11.6165","3.4670","1.5890","null","null","null","94.1870","2281","6.0210",531799,520980,518735,641355,572821,457759,592518,621035,571771,624577,"54.4762","null","null","null","null","null","null","null",53,"3","2-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard"
"SL","2018-09-28","85.8","-1.1321","6.2731","Pedro Baez",605244,520980,"null","called_strike",,,,,"12","null","R","R","R","SF","LAD","S","null","null",0,0,2018,"0.2053","0.4597","0.9381","2.7838","null","null","543063.00",0,7,"Bot","null","null",,,518735,,"180929_043419","4.4662","-124.8461","-2.9373","1.2944","23.4950","-27.0556","3.4670","1.5890","null","null","null","85.6630","1567","6.0560",531799,520980,518735,641355,572821,457759,592518,621035,571771,624577,"54.4419","null","null","null","null","null","null","null",53,"1","Slider",1,3,1,3,3,1,1,3,"Standard","Standard"
"SI","2018-09-28","91.5","0.6221","5.6168","Scott Alexander",543063,518397,"walk","ball",,,,,"13","Brandon Crawford walks.  ","R","L","L","SF","LAD","B","null","null",3,2,2018,"1.1937","0.3562","-1.4356","0.5915","null","null","null",0,7,"Bot","null","null",,,518735,,"180929_043124","-7.6403","-132.9575","-7.5262","15.5000","25.8138","-26.7471","3.4670","1.5890","null","null","null","91.0240","2083","5.8660",531799,518397,518735,641355,572821,457759,592518,621035,571771,624577,"54.6311","null","null","0.70",1,0,0,"null",52,"7","Sinker",1,3,1,3,3,1,1,3,"Standard","Strategic"
"SI","2018-09-28","91.6","0.6585","5.5842","Scott Alexander",543063,518397,"null","called_strike",,,,,"11","null","R","L","L","SF","LAD","S","null","null",3,1,2018,"0.9969","0.6462","-0.9445","2.8629","null","null","null",0,7,"Bot","null","null",,,518735,,"180929_043027","-6.1068","-133.2718","-2.4092","12.9506","25.9786","-24.2981","3.4670","1.5890","null","null","null","91.2340","2164","5.8670",531799,518397,518735,641355,572821,457759,592518,621035,571771,624577,"54.6308","null","null","null","null","null","null","null",52,"5","Sinker",1,3,1,3,3,1,1,3,"Standard","Strategic"
"SI","2018-09-28","93.3","0.8239","5.6198","Scott Alexander",543063,518397,"null","ball",,,,,"13","null","R","L","L","SF","LAD","B","null","null",2,1,2018,"1.1718","0.3667","-1.0872","2.4888","null","null","null",0,7,"Bot","null","null",,,518735,,"180929_043006","-7.3859","-135.7008","-3.1077","15.8192","27.1431","-27.2813","3.4670","1.5890","null","null","null","92.9290","2237","5.9010",531799,518397,518735,641355,572821,457759,592518,621035,571771,624577,"54.5964","null","null","null","null","null","null","null",52,"4","Sinker",1,3,1,3,3,1,1,3,"Standard","Strategic"
"SI","2018-09-28","93.9","0.7904","5.6275","Scott Alexander",543063,518397,"null","ball",,,,,"13","null","R","L","L","SF","LAD","B","null","null",1,1,2018,"1.2344","0.3676","-1.3736","0.9750","null","null","null",0,7,"Bot","null","null",,,518735,,"180929_042944","-8.1939","-136.3217","-7.0750","16.8694","27.1465","-26.4438","3.4670","1.5890","null","null","null","93.3280","2211","5.8680",531799,518397,518735,641355,572821,457759,592518,621035,571771,624577,"54.6295","null","null","null","null","null","null","null",52,"3","Sinker",1,3,1,3,3,1,1,3,"Standard","Strategic"
"SL","2018-09-28","85.2","0.8491","5.5955","Scott Alexander",543063,518397,"null","ball",,,,,"13","null","R","L","L","SF","LAD","B","null","null",0,1,2018,"-0.3597","-0.0315","-1.6587","1.2225","null","null","null",0,7,"Bot","null","null",,,518735,,"180929_042923","-5.1243","-123.8806","-3.8970","-2.6888","22.9835","-31.9997","3.4670","1.5890","null","null","null","84.4760","null","5.6990",531799,518397,518735,641355,572821,457759,592518,621035,571771,624577,"54.7985","null","null","null","null","null","null","null",52,"2","Slider",1,3,1,3,3,1,1,3,"Standard","Strategic"
