"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2018-09-23","94.9","-2.5282","5.8945","Hunter Strickland",425877,519326,"null","called_strike",,,,,"5","null","R","R","R","STL","SF","S","null","null",0,0,2018,"-0.7926","1.2862","0.0372","2.3757","null","null","621550.00",0,7,"Bot","null","null",,,460026,,"180923_202911","8.4007","-137.7284","-6.2978","-11.8745","31.4447","-14.8153","3.5330","1.6382","null","null","null","94.1190","2336","6.0410",531740,519326,460026,605244,605412,446334,543063,622046,453923,593700,"54.4579","null","null","null","null","null","null","null",58,"1","4-Seam Fastball",7,2,7,2,2,7,7,2,"Standard","Standard"
"FF","2018-09-23","96.2","-2.5815","5.7847","Hunter Strickland",621550,519326,"walk","ball",,,,,"14","Patrick Wisdom walks.  ","R","R","R","STL","SF","B","null","null",3,2,2018,"-0.4641","1.1977","1.5624","1.6870","null","null","null",0,7,"Bot","null","null",,,460026,,"180923_202839","11.9181","-139.4064","-7.8411","-8.6888","31.7260","-15.1984","3.5038","1.6090","null","null","null","95.3020","2527","6.0270",531740,519326,460026,605244,605412,446334,543063,622046,453923,593700,"54.4718","null","null","0.70",1,0,0,"null",57,"6","4-Seam Fastball",7,2,7,2,2,7,7,2,"Infield shift","Standard"
"SL","2018-09-23","84.2","-2.5516","5.9699","Hunter Strickland",621550,519326,"null","ball",,,,,"14","null","R","R","R","STL","SF","B","null","null",2,2,2018,"1.1278","0.1988","1.2840","2.3790","null","null","null",0,7,"Bot","null","null",,,460026,,"180923_202815","6.6423","-122.4102","-2.3233","9.8453","23.5870","-30.0045","3.4574","1.6674","null","null","null","83.4010","2708","5.7580",531740,519326,460026,605244,605412,446334,543063,622046,453923,593700,"54.7408","null","null","null","null","null","null","null",57,"5","Slider",7,2,7,2,2,7,7,2,"Infield shift","Standard"
"FT","2018-09-23","95.7","-2.5324","5.9280","Hunter Strickland",621550,519326,"null","called_strike",,,,,"6","null","R","R","R","STL","SF","S","null","null",2,1,2018,"-1.1393","0.8131","0.5444","2.2336","null","null","null",0,7,"Bot","null","null",,,460026,,"180923_202750","10.6031","-138.9631","-5.9227","-16.9455","29.4622","-20.6430","3.4574","1.6382","null","null","null","95.4110","2350","6.1180",531740,519326,460026,605244,605412,446334,543063,622046,453923,593700,"54.3806","null","null","null","null","null","null","null",57,"4","2-Seam Fastball",7,2,7,2,2,7,7,2,"Infield shift","Standard"
"FT","2018-09-23","96.7","-2.7116","5.8113","Hunter Strickland",621550,519326,"null","called_strike",,,,,"3","null","R","R","R","STL","SF","S","null","null",2,0,2018,"-0.7985","1.1635","0.3675","3.1848","null","null","null",0,7,"Bot","null","null",,,460026,,"180923_202728","9.8943","-140.3550","-3.9551","-12.7084","33.6300","-16.4166","3.4161","1.5505","null","null","null","95.5230","2459","5.8830",531740,519326,460026,605244,605412,446334,543063,622046,453923,593700,"54.6158","null","null","null","null","null","null","null",57,"3","2-Seam Fastball",7,2,7,2,2,7,7,2,"Infield shift","Standard"
"FF","2018-09-23","96.9","-2.7452","5.8430","Hunter Strickland",621550,519326,"null","ball",,,,,"9","null","R","R","R","STL","SF","B","null","null",1,0,2018,"-0.6791","1.1683","0.7810","2.0213","null","null","null",0,7,"Bot","null","null",,,460026,,"180923_202706","10.8271","-140.5823","-7.1941","-11.2640","30.9472","-15.5441","3.3863","1.5500","null","null","null","96.0350","2417","5.8920",531740,519326,460026,605244,605412,446334,543063,622046,453923,593700,"54.6061","null","null","null","null","null","null","null",57,"2","4-Seam Fastball",7,2,7,2,2,7,7,2,"Infield shift","Standard"
"SL","2018-09-23","83.5","-2.6186","5.9740","Hunter Strickland",621550,519326,"null","ball",,,,,"12","null","R","R","R","STL","SF","B","null","null",0,0,2018,"0.8465","0.3019","1.0703","2.5623","null","null","null",0,7,"Bot","null","null",,,460026,,"180923_202647","6.7876","-121.4122","-1.9622","6.8320","24.2436","-29.1126","3.3571","1.5207","null","null","null","82.5680","2743","5.7520",531740,519326,460026,605244,605412,446334,543063,622046,453923,593700,"54.7460","null","null","null","null","null","null","null",57,"1","Slider",7,2,7,2,2,7,7,2,"Infield shift","Standard"
"FT","2018-09-23","88.7","-2.4333","6.3774","Miles Mikolas",593700,571945,"null","ball",,,,,"13","null","R","L","R","STL","SF","B","null","null",2,2,2018,"-1.3925","0.3145","-0.1525","0.5679","null","null","null",2,7,"Top","null","null",,,425877,,"180923_202248","8.5053","-128.6947","-8.7301","-17.3407","28.7079","-26.9633","3.5910","1.7837","null","null","null","88.4510","1516","6.4650",531740,571945,425877,572761,622168,621550,657557,542303,664056,641933,"54.0338","null","null","null","null","null","null","null",56,"9","2-Seam Fastball",7,2,2,7,2,7,2,7,"Standard","Standard"
"CH","2018-09-23","89.3","-2.3608","6.3695","Miles Mikolas",593700,571945,"null","ball",,,,,"13","null","R","L","R","STL","SF","B","null","null",1,2,2018,"-1.3642","0.2095","-1.0823","0.7815","null","null","null",2,7,"Top","null","null",,,425877,,"180923_202036","6.0363","-129.7869","-8.2152","-16.7240","25.4867","-28.3710","3.5910","1.7545","null","null","null","89.6780","1622","6.4500",531740,571945,425877,572761,622168,621550,657557,542303,664056,641933,"54.0487","null","null","null","null","null","null","null",56,"4","Changeup",7,2,2,7,2,7,2,7,"Standard","Standard"
"FF","2018-09-23","93.1","-2.3780","6.5984","Miles Mikolas",593700,571945,"null","ball",,,,,"12","null","R","L","R","STL","SF","B","null","null",0,1,2018,"-0.3055","0.9044","0.3038","3.9641","null","null","null",2,7,"Top","null","null",,,425877,,"180923_201953","7.5223","-135.3514","-2.9623","-5.3161","28.3362","-20.6929","3.5910","1.9006","null","null","null","92.9630","2305","6.1650",531740,571945,425877,572761,622168,621550,657557,542303,664056,641933,"54.3330","null","null","null","null","null","null","null",56,"2","4-Seam Fastball",7,2,2,7,2,7,2,7,"Standard","Standard"
