"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"SI","2018-09-22","94.4","3.3048","5.2523","Tony Watson",572761,453265,"strikeout","called_strike",,,,,"8","Matt Carpenter called out on strikes.  ","R","L","L","STL","SF","S",2,"null",3,2,2018,"1.3231","0.8122","0.0445","2.0724","null","null","null",0,8,"Bot","null","null",,,605244,,"180922_193444","-11.3755","-137.0147","-4.3540","19.0810","29.4361","-21.2396","3.6797","1.7848","null","null","null","94.1960","2301","6.2480",531725,453265,605244,605412,593700,446334,543063,453923,491676,452254,"54.2501","null","null","0.00",1,0,0,"null",62,"6","Sinker",4,4,4,4,4,4,4,4,"Infield shift","Standard"
"SL","2018-09-22","86.3","3.4237","5.2880","Tony Watson",572761,453265,"null","ball",,,,,"13","null","R","L","L","STL","SF","B","null","null",2,2,2018,"-0.4103","0.1002","-1.1741","0.7934","null","null","null",0,8,"Bot","null","null",,,605244,,"180922_193413","-10.0158","-125.2583","-4.5833","-2.1892","25.7154","-30.4385","3.6797","1.7556","null","null","null","85.4110","2377","5.8930",531725,453265,605244,605412,593700,446334,543063,453923,491676,452254,"54.6052","null","null","null","null","null","null","null",62,"5","Slider",4,4,4,4,4,4,4,4,"Infield shift","Standard"
"SL","2018-09-22","85.2","3.4275","5.3328","Tony Watson",572761,453265,"null","called_strike",,,,,"14","null","R","L","L","STL","SF","S","null","null",2,1,2018,"-0.2373","0.3498","0.8635","2.3850","null","null","null",0,8,"Bot","null","null",,,605244,,"180922_193347","-5.4888","-123.9403","-1.3410","-1.4013","22.5668","-28.6199","3.7382","1.8433","null","null","null","84.4800","2403","5.6360",531725,453265,605244,605412,593700,446334,543063,453923,491676,452254,"54.8623","null","null","null","null","null","null","null",62,"4","Slider",4,4,4,4,4,4,4,4,"Infield shift","Standard"
"SI","2018-09-22","93.2","3.3606","5.2789","Tony Watson",572761,453265,"null","called_strike",,,,,"5","null","R","L","L","STL","SF","S","null","null",2,0,2018,"1.3332","0.9987","0.0612","2.8631","null","null","null",0,8,"Bot","null","null",,,605244,,"180922_193321","-11.3011","-135.3095","-2.5923","18.6380","28.3789","-19.6647","3.7090","1.8433","null","null","null","92.7830","2337","6.0800",531725,453265,605244,605412,593700,446334,543063,453923,491676,452254,"54.4181","null","null","null","null","null","null","null",62,"3","Sinker",4,4,4,4,4,4,4,4,"Infield shift","Standard"
"SI","2018-09-22","92.3","3.3094","5.2970","Tony Watson",572761,453265,"null","ball",,,,,"11","null","R","L","L","STL","SF","B","null","null",1,0,2018,"1.2562","1.1631","-1.3527","2.8769","null","null","null",0,8,"Bot","null","null",,,605244,,"180922_193257","-14.4405","-133.5789","-2.7457","18.0634","29.3678","-18.0172","3.6797","1.9310","null","null","null","91.4260","2390","6.1110",531725,453265,605244,605412,593700,446334,543063,453923,491676,452254,"54.3876","null","null","null","null","null","null","null",62,"2","Sinker",4,4,4,4,4,4,4,4,"Infield shift","Standard"
"SI","2018-09-22","93.0","3.4484","5.3275","Tony Watson",572761,453265,"null","ball",,,,,"7","null","R","L","L","STL","SF","B","null","null",0,0,2018,"1.4367","0.8557","-0.7795","2.0181","null","null","null",0,8,"Bot","null","null",,,605244,,"180922_193226","-13.6901","-134.5138","-4.3837","20.1048","30.1997","-21.3002","3.7382","1.8141","null","null","null","91.4060","2401","5.7430",531725,453265,605244,605412,593700,446334,543063,453923,491676,452254,"54.7559","null","null","null","null","null","null","null",62,"1","Sinker",4,4,4,4,4,4,4,4,"Strategic","Standard"
"CU","2018-09-22","84.7","-2.0787","6.3628","Dakota Hudson",593700,641712,"null","called_strike",,,,,"2","null","R","L","R","STL","SF","S","null","null",0,0,2018,"0.3902","-0.3011","-0.2762","3.0642","null","null","491676.00",2,8,"Top","null","null",,,425877,,"180922_192859","3.4132","-123.2028","-0.7283","3.1714","25.8404","-35.2752","3.5628","1.6972","null","null","null","83.7930","2382","5.8390",531725,641712,425877,572761,622168,576397,657557,542303,664056,641933,"54.6600","null","null","null","null","null","null","null",61,"1","Curveball",4,4,4,4,4,4,4,4,"Standard","Standard"
"SI","2018-09-22","97.1","-2.0959","6.2946","Dakota Hudson",622046,641712,"walk","ball",,,,,"11","Chris Shaw walks.  ","R","L","R","STL","SF","B","null","null",3,2,2018,"-1.1416","0.4865","-1.3158","3.0651","null","null","null",2,8,"Top","null","null",,,425877,,"180922_192810","4.7584","-141.4861","-4.2980","-16.5548","31.0681","-24.8142","3.6505","1.7848","null","null","null","97.9460","2158","6.6070",531725,641712,425877,572761,622168,576397,657557,542303,664056,641933,"53.8915","null","null","0.70",1,0,0,"null",60,"8","Sinker",4,4,4,4,4,4,4,4,"Strategic","Standard"
"SI","2018-09-22","96.0","-2.0049","6.2986","Dakota Hudson",622046,641712,"null","called_strike",,,,,"8","null","R","L","R","STL","SF","S","null","null",3,0,2018,"-1.3598","0.8139","0.0338","2.1095","null","null","null",2,8,"Top","null","null",,,425877,,"180922_192603","8.5962","-139.5514","-7.4145","-19.9709","31.1004","-19.9041","3.7382","1.7264","null","null","null","96.8340","2196","6.7980",531725,641712,425877,572761,622168,576397,657557,542303,664056,641933,"53.7003","null","null","null","null","null","null","null",60,"4","Sinker",4,4,4,4,4,4,4,4,"Standard","Standard"
"SI","2018-09-22","96.2","-2.0457","6.2700","Dakota Hudson",622046,641712,"null","ball",,,,,"11","null","R","L","R","STL","SF","B","null","null",2,0,2018,"-1.4232","0.8773","-1.5165","2.9337","null","null","null",2,8,"Top","null","null",,,425877,,"180922_192541","4.6660","-140.0684","-5.2805","-19.8645","32.1463","-19.5881","3.7382","1.8433","null","null","null","96.5370","2241","6.4850",531725,641712,425877,572761,622168,576397,657557,542303,664056,641933,"54.0133","null","null","null","null","null","null","null",60,"3","Sinker",4,4,4,4,4,4,4,4,"Standard","Standard"
"SL","2018-09-22","92.3","-2.2742","6.3020","Dakota Hudson",622046,641712,"null","ball",,,,,"11","null","R","L","R","STL","SF","B","null","null",1,0,2018,"-0.1175","0.5881","-0.8375","3.4194","null","null","null",2,8,"Top","null","null",,,425877,,"180922_192520","3.9007","-134.4493","-2.8616","-2.1610","25.2783","-24.6828","3.7674","1.9894","null","null","null","92.6390","2513","6.1380",531725,641712,425877,572761,622168,576397,657557,542303,664056,641933,"54.3605","null","null","null","null","null","null","null",60,"2","Slider",4,4,4,4,4,4,4,4,"Standard","Standard"
